jh	112.5
ao	237.5
z	93.75
b	100
r	31.25
ao	87.5
t	56.2499
pau	31.25
t	62.5
ax	25.0001
g	81.25
eh	99.9999
dh	56.2501
er	56.2501
w	81.2499
ih	50
dh	75
ax	37.4999
s	137.5
n	49.9999
ae	162.5
p	131.25
pau	81.2499
pau	180.75
dh	43.75
eh	68.75
n	68.75
ih	87.5
t	43.75
pau	31.25
ih	131.25
z	93.75
ae	131.25
z	81.25
ay	131.25
s	187.5
eh	193.75
d	137.5
pau	162.5
w	50
aa	112.5
m	68.7499
b	25.0001
ax	18.75
l	131.25
ax	31.25
n	75
aw	131.25
n	43.7498
s	56.2501
t	75
w	62.5
ih	43.7501
dh	24.9998
f	118.75
ay	56.2499
n	75
ae	125
l	106.25
ax	37.4999
t	43.75
iy	200
pau	137.5
pau	80.75
pau	112.5
w	93.75
ih	56.25
dh	37.5
pau	81.25
dh	43.75
eh	100
m	81.25
w	68.75
er	75
ih	112.5
n	68.75
d	24.9999
iy	125
ax	75.0001
n	118.75
z	162.5
pau	112.5
ao	112.5
l	56.25
s	112.5
ow	100
th	131.25
r	75
iy	175
ah	112.5
dh	56.2501
er	81.25
m	81.2499
eh	162.5
n	143.75
pau	187.5
pau	80.75
pau	106.25
d	43.75
eh	81.25
n	62.5
ih	56.25
n	62.5
z	87.5
hh	93.75
ae	193.75
n	56.25
d	18.75
z	62.4999
w	50.0001
er	118.75
r	62.5
iy	62.5
l	93.75
iy	112.5
s	93.75
t	100
l	68.75
ao	118.75
ng	68.75
ih	49.9999
n	68.7502
ah	112.5
f	56.2499
f	93.75
ao	18.7502
r	37.4999
hh	87.5001
ih	49.9999
m	93.75
t	68.7499
ax	31.25
s	125
ay	143.75
n	62.5
dh	25.0001
ax	31.25
d	75
aa	131.25
k	100
y	37.4999
ax	18.7499
m	56.2501
eh	93.75
n	37.4999
t	50
pau	43.75
pau	199.5
n	62.5
aw	237.5
er	181.25
v	87.5
ay	162.5
n	56.25
w	62.5
aa	49.9999
z	100
ax	31.25
m	93.75
ae	137.5
n	68.75
ah	25
v	93.75
ih	93.75
m	93.75
p	93.75
ax	25
l	156.25
s	187.5
pau	93.75
ax	62.5
pau	18.7499
p	150
ow	168.75
ax	62.5
t	37.4999
pau	162.5
pau	112
hh	106.25
iy	56.25
w	81.25
aa	25
z	112.5
jh	62.5
ah	68.75
s	81.25
t	43.75
b	87.5
er	112.5
s	81.25
t	50
ih	43.75
ng	75
w	43.75
ih	37.5
dh	62.5
jh	137.5
oy	325
pau	281.25
jh	100
oy	262.5
ow	137.5
v	68.7501
er	75.0001
w	168.75
ah	137.5
t	50
pau	150
pau	143.25
pau	50
ae	118.75
t	25
l	112.5
ey	75
k	93.75
l	93.75
ay	37.5
n	62.5
d	31.25
er	43.75
m	87.5
ax	93.7499
n	68.7501
ay	106.25
hh	87.5
ae	25
d	31.25
w	131.25
ah	75
n	68.7499
k	87.5001
ax	25
n	74.9999
uw	287.5
pau	175
v	43.7501
eh	43.7498
r	106.25
iy	50
g	100
uh	87.4999
d	75
p	106.25
iy	75
t	31.25
er	81.25
b	75
er	93.75
ow	99.9999
k	112.5
ax	43.75
n	100
uw	187.5
pau	231.25
pau	112
pau	68.75
b	43.75
ih	50
hh	100
ay	125
n	62.5
d	50
hh	43.75
ih	68.75
m	87.5
l	106.25
ey	137.5
dh	81.25
ax	37.5
th	137.5
aw	162.5
z	87.5001
ax	43.75
n	62.5
d	18.75
y	62.5
ih	50
r	112.5
z	106.25
l	49.9999
ao	162.5
ng	93.75
r	112.5
ow	168.75
d	106.25
ax	37.5001
k	93.75
r	68.7499
ao	56.2501
s	118.75
ao	75
l	156.25
s	137.5
ay	81.2499
b	75.0001
ih	68.7499
r	93.75
iy	87.5001
ax	131.25
ae	87.5001
n	37.4999
d	43.7503
r	81.2497
ah	50.0002
sh	162.5
ax	131.25
pau	200
pau	130.75
hh	81.25
iy	68.75
hh	62.5
ae	56.25
d	25
f	118.75
er	43.75
g	75
aa	131.25
t	25
ax	25
n	125
t	81.25
ax	31.25
b	75
ih	37.4999
l	93.75
d	50.0001
ax	37.5
f	137.5
ay	125
er	237.5
ae	93.75
n	75.0001
d	18.7499
th	118.75
ao	206.25
aw	262.5
t	168.75
pau	37.5002
pau	118.25
pau	81.25
ay	100
n	81.25
eh	68.75
v	68.75
er	81.25
s	143.75
ao	218.75
eh	106.25
n	62.5
iy	93.75
th	87.5001
ih	50
ng	87.5
l	81.25
ay	118.75
k	68.75
hh	81.25
er	162.5
ih	93.7499
n	68.7501
m	50
ay	99.9999
l	75
ay	181.25
f	200
pau	24.9998
pau	174.5
dh	43.75
eh	25
r	43.75
w	75
aa	50
z	87.5
n	75
ow	118.75
l	156.25
ao	293.75
aa	131.25
n	50
dh	31.25
ax	31.25
y	131.25
uw	56.25
k	106.25
aa	162.5
n	87.5
s	137.5
ey	93.75
v	68.7502
w	56.2498
ah	31.25
t	43.7501
dh	56.2501
ey	68.7499
m	87.5001
ey	137.5
d	43.75
f	81.25
ao	18.7502
r	37.4999
dh	68.7499
eh	25.0001
m	75
s	118.75
eh	93.75
l	125
v	93.75
z	137.5
pau	25.0001
pau	162
pau	25
g	43.75
uh	87.5
d	56.25
b	75
ih	68.75
z	100
n	18.75
ax	50
s	106.25
m	62.5
ae	168.75
n	81.25
k	150
er	118.75
l	112.5
iy	175
pau	112.5
ow	93.75
b	68.75
r	43.75
ay	162.5
ax	18.7499
n	37.5002
w	74.9998
aa	25.0001
z	25.0001
s	131.25
ey	206.25
ih	18.75
ng	137.5
pau	125
pau	168.25
dh	50
eh	31.25
r	43.75
w	118.75
er	100
n	75
t	31.25
eh	68.75
n	56.25
iy	75
m	100
ih	43.75
sh	143.75
ax	68.75
n	125
z	168.75
ae	156.25
n	37.4999
d	25.0001
hh	87.5
iy	87.5
w	100
aa	43.7499
z	50
dh	56.2501
ax	31.25
m	68.7499
ae	162.5
n	56.2499
t	106.25
ax	25.0001
n	93.75
ow	293.75
pau	137.5
pau	180.75
ae	87.5
n	31.25
d	31.25
dh	25
ax	31.25
b	81.25
ih	68.75
g	87.5
pau	25
p	106.25
er	137.5
zh	118.75
ax	43.75
n	50
n	93.75
uw	125
ah	62.5
v	56.2499
hh	37.5001
ih	50
z	87.5
eh	31.25
g	62.5
z	81.25
ih	62.5
s	56.2499
t	100
ax	49.9999
n	75.0001
s	74.9998
b	81.2502
iy	49.9999
f	106.25
ao	93.75
r	62.5
hh	99.9999
iy	87.5001
d	56.2498
ih	100
d	37.4999
ah	62.5
v	62.5
hh	99.9999
er	262.5
z	218.75
pau	25.0001
pau	187
w	56.25
ah	62.5
n	75
s	100
dh	87.5
ax	56.25
jh	112.5
uw	156.25
z	87.5
hh	56.2499
aa	50.0001
r	87.5
p	62.5
pau	43.75
b	43.75
ih	43.75
g	87.5
ae	112.5
n	56.2501
ih	25
m	93.75
ih	74.9999
t	37.5001
ih	62.5
ng	87.4999
ih	43.7501
t	43.75
s	62.5
b	81.25
aa	18.7499
r	62.5
b	81.25
ae	68.7501
r	118.75
ih	18.7502
k	125
r	74.9998
ih	37.5001
dh	56.2499
ax	75
m	100
z	137.5
pau	175
m	31.25
ay	87.4998
k	93.75
ax	18.75
l	50.0002
w	87.4998
aa	31.25
z	93.75
hh	50
eh	50.0002
l	56.2501
p	99.9999
l	81.2497
ax	56.2501
s	218.75
pau	25.0001
pau	180.75
b	43.75
ah	81.25
t	68.75
w	81.25
eh	50
l	68.75
jh	125
ah	112.5
s	75
t	68.75
p	137.5
ow	81.25
s	68.75
t	31.25
p	74.9999
ow	162.5
n	93.75
dh	24.9999
ih	81.2501
s	231.25
pau	25.0001
pau	187
dh	43.75
eh	81.25
r	87.5
w	118.75
aa	43.75
z	62.5
dh	50
ax	100
eh	100
m	87.5
ax	18.75
l	137.5
uw	118.75
iy	131.25
z	100
ax	200
pau	187.5
pau	168.25
dh	50
ih	68.75
s	118.75
ih	25
z	87.5
m	81.25
ay	131.25
f	175
ih	87.5
f	62.5
th	106.25
pau	62.5
v	37.5001
oy	331.25
ax	31.25
jh	231.25
pau	50
pau	199.5
ih	50
t	25
w	75
aa	43.75
z	68.75
dh	62.5
ih	81.25
s	81.25
p	112.5
r	25
aa	81.25
p	62.5
ax	37.4999
z	93.75
ih	81.2501
sh	125
ax	62.5
n	87.5
dh	25
ae	50
t	37.4999
s	93.75
t	56.2501
aa	31.25
r	99.9999
t	43.7501
ax	49.9999
d	43.7501
dh	37.4999
ax	37.5001
b	75.0001
ih	81.2499
g	62.5
ay	131.25
d	68.7502
iy	131.25
ax	168.75
ih	50
n	81.2499
d	43.7501
ao	118.75
t	150
r	31.25
iy	50
z	93.75
m	68.7501
ay	250
n	93.75
d	162.5
pau	93.7503
pau	118.25
pau	68.75
d	56.25
ao	137.5
t	137.5
r	43.75
iy	112.5
ih	50
l	106.25
ae	125
b	43.75
er	118.75
ey	93.75
t	25
ax	62.5
d	56.25
aa	93.75
n	62.5
dh	31.25
ax	24.9999
k	150
aw	75
n	43.75
t	68.75
ih	37.4999
ng	100
t	99.9999
r	62.5
ih	37.4999
k	93.75
b	87.5001
ay	99.9999
b	93.75
r	43.75
ih	31.25
ng	56.2501
ih	81.25
ng	87.5001
k	112.5
aa	106.25
k	125
iy	56.2498
ax	31.25
l	106.25
ao	200
ng	168.75
pau	162.5
pau	199.5
eh	68.75
n	56.25
jh	106.25
oy	193.75
ih	37.5
t	43.75
hh	75
iy	81.25
d	62.5
ih	206.25
d	112.5
pau	137.5
b	43.7501
ah	56.25
t	18.75
p	112.5
r	49.9999
ih	18.7501
n	62.5
s	68.75
ih	31.25
p	81.25
l	87.5001
iy	93.75
f	93.75
ao	31.25
r	43.7498
s	137.5
t	62.5
uw	118.75
er	87.4999
d	87.5001
z	18.7499
s	143.75
ey	168.75
k	168.75
pau	25.0001
pau	174.5
ay	106.25
hh	50
ae	56.25
v	81.25
l	68.75
ao	150
ng	131.25
n	75
ow	125
t	31.25
ax	81.2499
d	68.7501
y	56.2499
ao	31.25
r	81.2501
th	125
er	131.25
s	81.25
t	49.9999
uh	68.7501
n	100
k	75
w	24.9999
eh	62.5
n	50.0002
sh	99.9999
ax	25.0001
b	62.5
ax	62.5
l	175
pau	156.25
pau	199.5
w	75
ah	62.5
n	56.25
d	25
er	143.75
ih	25
f	62.5
hh	43.75
iy	118.75
z	87.5
ax	31.25
l	125
ay	218.75
ax	18.75
n	93.75
d	43.75
ao	218.75
g	125
pau	62.5
ch	150
aa	75
r	18.75
l	93.75
z	31.25
s	112.5
ax	25.0001
g	62.5
jh	87.4999
eh	75
s	131.25
t	56.2498
ax	62.5
d	143.75
pau	112.5
pau	199.5
w	62.5
iy	75
d	50
ow	118.75
n	68.75
t	18.75
s	156.25
iy	125
aw	43.75
er	93.75
s	143.75
eh	56.25
l	106.25
v	31.25
z	81.2501
ae	37.5
z	99.9999
f	106.25
uw	18.7499
l	212.5
ih	37.4999
sh	237.5
pau	175
pau	143.25
hh	75
iy	50
hh	50
ae	62.5
d	93.75
k	81.25
ax	25
m	62.5
p	87.5
eh	37.5
r	125
ax	25
t	93.75
ih	50
v	50
l	100
iy	62.5
n	100
ow	175
ae	43.75
d	43.75
v	56.2499
ae	131.25
n	24.9999
t	25.0001
ih	62.5
jh	75.0001
ih	81.2499
z	106.25
ae	112.5
t	62.5
f	106.25
er	156.25
s	156.25
t	49.9999
pau	24.9999
pau	124.5
hh	87.5
iy	87.5
hh	31.25
ae	62.5
d	43.75
p	143.75
r	31.25
uw	75
v	62.5
d	62.5
ih	75
t	43.75
t	81.25
ax	31.25
d	56.2499
ey	325
pau	87.5
w	43.75
ih	37.5
dh	37.4999
hh	31.25
ih	31.25
z	100
ae	137.5
m	74.9999
ax	31.25
ch	137.5
er	206.25
ih	31.25
sh	118.75
ae	87.4999
n	62.5
d	31.25
s	93.75
aa	93.75
f	93.75
ow	31.25
m	93.75
aa	81.2502
r	106.25
ih	25.0001
k	87.5001
p	81.2499
r	31.25
ax	24.9999
d	43.75
ah	93.75
k	62.5
sh	118.75
ax	43.7501
n	137.5
z	193.75
pau	37.5004
pau	68.25
pau	125
ay	118.75
w	93.75
aa	37.5
z	31.25
s	156.25
ih	62.5
k	81.25
w	168.75
ah	87.5
n	99.9999
s	200
pau	150
pau	168.75
t	106.25
ay	106.25
f	137.5
oy	218.75
d	156.25
pau	143.75
pau	199.5
ih	75
n	62.5
ax	25
w	156.25
ey	206.25
hh	18.75
iy	143.75
ih	62.5
z	81.25
m	68.7499
ay	81.2501
p	118.75
r	31.25
ow	75
t	56.25
ax	43.7499
zh	125
ey	250
pau	175
pau	155.75
pau	37.5
w	68.75
iy	81.25
aa	25
r	81.25
b	87.5
ow	143.75
th	143.75
ch	131.25
ih	25
l	81.25
d	68.7499
r	81.2501
ax	25
n	62.5
t	81.2499
ax	25.0001
g	75
eh	106.25
dh	74.9999
er	237.5
pau	125
pau	199.5
ih	68.75
t	31.25
s	87.5
ow	93.75
n	50
l	50
iy	50
hh	93.75
ih	25
z	93.75
ih	62.5
n	68.75
d	37.5
ay	24.9999
jh	118.75
eh	112.5
s	100
ch	81.25
ax	56.2499
n	50.0001
ay	125
f	112.5
ay	106.25
n	56.25
d	25
f	93.7501
ao	131.25
l	25.0001
t	18.7499
w	112.5
ih	62.5
dh	37.4999
pau	193.75
pau	24.5
sh	162.5
eh	62.5
d	43.75
m	93.75
ey	81.25
k	75
ax	31.25
g	106.25
uh	68.75
d	43.75
w	125
ay	137.5
f	62.5
f	131.25
ao	18.75
r	31.25
dh	62.5
ax	31.25
k	93.75
ae	106.25
sh	162.5
ih	118.75
r	218.75
pau	24.9999
pau	130.75
pau	56.25
g	68.75
ae	218.75
d	68.75
d	68.75
uw	150
ay	125
r	87.5
ih	25
m	87.5
eh	68.75
m	56.25
b	43.7499
er	125
ih	93.75
t	43.7501
pau	112.5
pau	199.5
y	106.25
uw	68.75
g	68.75
aa	75
t	43.75
aw	125
t	18.75
b	81.25
ay	81.25
f	131.25
ay	118.75
t	37.5
ih	112.5
ng	262.5
ae	93.75
n	37.4999
d	31.25
ay	250
th	118.75
r	43.7501
uw	93.75
ax	24.9998
p	131.25
r	31.25
ih	31.25
t	18.7499
iy	81.25
g	68.7499
er	150
l	231.25
pau	37.4999
pau	124.5
pau	81.25
ay	75
k	93.75
ae	18.75
n	87.5
s	125
iy	106.25
dh	56.25
ae	131.25
t	18.75
n	75
ay	137.5
f	162.5
n	62.5
aw	350
pau	181.25
pau	193.25
w	56.25
eh	25
n	31.25
ay	87.5
k	156.25
ae	137.5
n	56.25
t	25
s	143.75
iy	125
b	81.2501
y	106.25
uw	75.0001
t	31.25
iy	168.75
ih	18.75
n	31.25
w	106.25
uh	62.5
m	81.25
ax	43.75
n	143.75
ay	68.7499
w	87.5001
aa	87.5001
n	56.2498
t	31.25
t	56.2501
ax	31.25
d	62.5
ay	325
pau	118.75
pau	162
hh	87.5
ih	56.25
z	31.25
s	150
l	118.75
ih	25
m	118.75
f	100
ih	62.5
ng	93.7499
g	31.25
er	131.25
z	75
k	137.5
l	50.0001
ow	106.25
z	93.75
d	25.0001
l	43.75
ay	81.25
k	81.25
s	75
t	75.0001
iy	112.5
l	131.25
ax	18.75
b	75
aw	106.25
t	25.0001
f	118.75
ih	25.0001
l	156.25
ax	18.75
p	87.5001
s	81.2499
pau	24.9999
pau	143.25
hh	87.5
iy	75
s	156.25
iy	156.25
z	93.75
d	31.25
g	93.75
r	31.25
eh	93.75
g	81.25
s	100
ax	31.25
n	93.75
b	37.5
ay	137.5
dh	50.0001
ax	81.25
aa	137.5
r	93.75
m	81.25
ae	31.25
n	18.75
d	31.25
l	62.5
eh	68.7499
d	31.25
hh	18.75
ih	18.7502
m	93.75
t	81.2499
ax	43.7501
dh	87.4998
ax	31.25
d	68.7502
ao	156.25
r	225
pau	137.5
pau	105.75
hh	131.25
ih	81.25
r	106.25
dh	81.25
ax	106.25
ih	37.5
n	75
d	18.75
iy	118.75
ax	18.75
n	87.5
d	31.25
aa	225
g	56.2501
z	87.5
w	93.75
ey	74.9999
l	81.2501
ih	37.5
ng	87.5
d	25
aw	118.75
n	37.5
ae	56.25
t	24.9999
ch	143.75
er	81.2502
ch	143.75
ih	62.5
l	112.5
pau	156.25
pau	187
b	37.5
er	125
k	112.5
hh	68.75
ih	18.75
m	68.75
s	137.5
eh	56.25
l	87.5
f	75
hh	37.5
ae	37.5
d	49.9999
k	106.25
r	31.25
ih	25
t	37.5
ax	43.75
s	112.5
ay	150
z	62.5
d	43.75
ih	68.75
t	62.5
b	31.25
ih	37.4999
k	100
ao	49.9999
z	87.4999
ah	37.5001
v	68.7499
dh	37.5002
ax	31.25
s	118.75
m	68.7502
ay	200
l	168.75
pau	212.5
pau	193.25
ay	112.5
d	68.75
s	137.5
ey	200
dh	62.5
eh	31.25
r	31.25
w	75
aa	37.5
z	75
g	74.9999
ow	75.0001
ih	37.5
ng	74.9999
t	75.0001
ax	31.25
b	56.25
iy	187.5
ax	24.9999
g	68.7501
l	81.25
ao	75
r	81.25
iy	62.5
ax	37.4999
s	106.25
s	93.75
k	68.7499
r	87.5001
ae	112.5
p	150
pau	212.5
pau	130.75
hh	75
iy	50
t	118.75
er	125
n	50
d	50
dh	18.75
ax	18.75
m	75
ae	112.5
p	87.5
t	93.7499
ax	31.25
g	87.5001
r	43.75
eh	87.4999
g	68.7501
s	118.75
ax	50.0001
n	106.25
pau	218.75
p	81.2501
oy	81.25
n	37.5
t	18.7499
ih	37.5002
ng	87.4998
w	56.2501
ih	37.4999
dh	43.7501
hh	31.25
ih	31.25
z	118.75
f	74.9998
ih	68.7501
ng	87.4999
g	31.25
er	231.25
pau	131.25
pau	162
hh	87.5
ih	43.75
z	81.25
ay	250
z	68.75
n	75
eh	68.75
v	62.5
er	62.5
t	106.25
uh	56.2501
k	75
dh	56.2499
eh	18.7501
m	74.9999
s	106.25
eh	62.5
l	112.5
v	31.25
z	81.2501
f	74.9999
ao	18.7501
r	93.75
ae	18.75
n	43.75
ih	56.25
n	81.2499
s	87.5001
t	56.2499
ax	62.5
n	81.2502
t	49.9999
f	31.25
r	43.7501
ah	31.25
m	74.9998
hh	18.7502
ih	31.25
z	81.2499
k	81.25
ax	18.7499
m	93.75
p	43.7501
ae	118.75
n	49.9999
y	50
ax	37.4999
n	75
z	87.5001
f	75.0001
ey	175
s	212.5
pau	25.0001
pau	80.75
s	150
ah	50
m	56.25
th	100
ih	43.75
ng	106.25
dh	25
ae	25
t	18.75
w	137.5
ih	93.75
t	43.75
m	62.5
ao	112.5
r	81.25
hh	62.5
ae	50
d	68.75
n	43.7499
aa	118.75
t	25
y	93.75
eh	112.5
t	31.25
s	143.75
eh	175
d	62.5
th	150
r	49.9999
ih	18.75
l	112.5
d	56.2501
hh	68.7499
ih	43.7501
m	56.2501
pau	250
pau	43.25
pau	156.25
l	81.25
ey	87.5
k	75
s	112.5
ae	31.25
n	37.5
d	56.25
r	62.5
ih	56.25
v	43.75
er	162.5
z	181.25
hh	275
ah	50
n	68.75
d	18.7499
r	50.0001
ax	62.5
d	31.25
z	62.5
ah	81.25
v	56.2499
dh	43.7501
eh	81.2499
m	118.75
pau	212.5
th	43.75
aw	162.5
z	87.4998
ax	31.25
n	62.5
d	18.75
z	68.7501
ah	87.4999
v	56.2501
dh	56.2501
eh	81.2499
m	81.25
pau	250
pau	199.5
w	93.75
ay	87.5
t	50
f	81.25
ih	75
sh	131.25
g	75
r	50
eh	62.5
g	81.25
s	112.5
ax	50.0001
n	312.5
w	106.25
ay	100
t	31.25
f	87.4999
ih	100
sh	156.25
ae	37.4999
n	68.7499
d	31.25
t	93.75
r	75
aw	156.25
t	43.7501
pau	143.75
pau	162
dh	56.25
ey	81.25
r	131.25
aa	112.5
b	75
d	62.5
m	87.5
iy	118.75
ax	43.75
f	112.5
y	106.25
uw	81.25
y	100
ih	25
r	106.25
z	93.75
l	74.9999
ey	112.5
t	50
er	243.75
pau	150
pau	149.5
hh	75
iy	68.75
ch	143.75
ah	87.5
k	75
ax	18.75
l	100
d	62.5
ae	93.75
z	75
hh	31.25
iy	62.5
p	137.5
uh	18.75
l	93.75
d	31.25
aw	131.25
t	43.75
hh	62.5
ih	25
z	68.75
p	125
ay	143.75
p	87.5001
ae	31.25
n	37.4999
d	43.75
b	18.75
ih	31.25
g	93.75
ae	125
n	68.7499
f	106.25
ih	50
l	118.75
ih	25.0001
ng	93.75
ih	106.25
t	43.75
pau	168.75
pau	193.25
eh	106.25
v	75
r	37.5
iy	56.25
th	87.5
ih	56.25
ng	43.75
w	87.5
aa	37.5
z	81.25
w	75
er	68.7499
k	81.2501
ih	31.25
ng	100
s	99.9999
m	87.5001
uw	106.25
dh	81.25
l	87.5
iy	237.5
pau	137.5
b	25.0001
eh	87.5001
t	37.4999
er	81.2499
dh	87.5001
ae	37.4999
n	56.2501
ay	131.25
hh	87.5001
ae	18.75
d	31.25
ih	37.4999
k	68.7501
s	68.7499
p	68.7502
eh	62.5
k	99.9999
t	81.2499
ax	62.5
d	143.75
pau	106.25
pau	118.25
pau	81.25
ay	75
w	62.5
aa	31.25
z	87.5
k	93.75
ax	18.75
m	62.5
p	93.75
l	37.5
iy	75
t	62.5
l	37.5
iy	81.25
l	100
ao	168.75
s	143.75
t	81.25
ih	62.5
n	62.5
m	56.2499
ay	62.5
w	118.75
er	150
k	181.25
pau	200
pau	149.5
hh	87.5
ih	50
z	37.5
s	187.5
l	81.25
ih	37.5
m	106.25
hh	100
ae	212.5
n	62.5
d	31.25
z	68.75
g	93.75
r	37.5
ih	31.25
p	112.5
t	25
dh	37.5
ax	87.5
eh	100
jh	93.75
ax	31.25
z	106.25
ah	50
v	37.4999
dh	50.0002
ax	49.9999
t	99.9999
ey	125
b	75.0001
ax	18.7499
l	181.25
pau	162.5
pau	155.75
hh	112.5
iy	50
m	81.25
ey	112.5
d	25
n	93.75
ow	143.75
r	75
ih	25
p	118.75
l	31.25
ay	237.5
ae	37.5
z	62.5
hh	68.75
iy	43.7499
w	106.25
ey	106.25
t	37.4999
ax	50.0001
d	37.5
f	106.25
ao	18.75
r	18.75
w	118.75
ih	74.9998
t	18.7502
m	93.75
ao	81.2499
r	56.2499
t	100
ax	18.75
k	87.5001
ax	24.9998
n	43.7501
t	93.75
ih	68.7499
n	43.75
y	75.0001
uw	181.25
pau	237.5
pau	143.25
f	112.5
ih	31.25
l	143.75
ax	25
p	150
d	31.25
r	50
aa	100
p	81.25
t	62.5
b	87.5
ae	162.5
k	112.5
ih	50
n	56.25
t	68.75
uw	56.25
hh	31.25
ih	25
z	100
ch	162.5
eh	99.9999
r	268.75
pau	131.25
pau	180.75
ih	75
f	87.5
ay	225
w	87.5
aa	37.5
z	87.5
aw	156.25
t	37.5
ah	18.75
v	74.9999
dh	37.5001
ax	31.25
g	87.4999
ey	231.25
m	68.75
ih	18.75
t	137.5
w	137.5
uh	37.5001
d	50
b	43.75
iy	100
iy	156.25
z	81.2499
ax	25.0001
l	106.25
iy	62.5
m	106.25
ey	243.75
d	137.5
pau	106.25
pau	199.5
m	31.25
ax	50
k	81.25
d	93.75
uw	131.25
g	37.5
ax	50
l	181.25
pau	112.5
m	37.4999
ay	118.75
eh	81.25
n	49.9999
jh	75.0001
ax	43.75
n	56.25
ih	125
r	250
pau	112.5
b	37.5
ih	18.7499
l	106.25
iy	112.5
v	50
z	100
ih	125
t	37.4999
pau	125
pau	205.75
ih	68.75
t	43.75
ih	43.75
z	93.75
g	100
r	75
ow	156.25
ih	75
ng	300
pau	100
eh	100
v	93.75
er	25
iy	75
d	62.5
ey	400
pau	175
eh	93.75
v	75.0001
er	37.4999
iy	100
aw	256.25
er	250
pau	162.5
pau	205.75
n	87.5
aw	443.75
y	137.5
uw	68.75
ah	106.25
n	56.25
d	24.9999
er	43.7501
s	118.75
t	43.75
ae	250
n	68.75
d	143.75
pau	118.75
pau	193.25
y	87.5
uw	37.5
hh	50
ae	43.75
v	75
ax	31.25
s	143.75
ow	93.75
s	137.5
iy	37.5
ey	118.75
t	25
ax	56.2499
d	43.7501
w	81.2499
ih	31.25
dh	43.7501
s	156.25
ah	43.75
m	99.9999
ah	43.7501
v	62.5
dh	49.9999
iy	125
z	93.75
m	87.5001
eh	162.5
n	143.75
pau	237.5
pau	49.5
pau	137.5
ae	81.25
n	31.25
d	43.75
dh	18.75
eh	43.75
r	50
z	87.5
n	75
ow	118.75
sh	168.75
ih	56.25
v	68.75
ax	31.25
l	62.5
r	125
iy	281.25
pau	175
n	37.5
ow	106.25
k	131.25
w	24.9999
ao	87.5001
r	37.4999
t	31.25
er	131.25
sh	137.5
ow	100
n	81.25
ih	18.7499
n	100
dh	24.9998
ih	43.7501
s	125
f	68.7499
ay	168.75
t	68.7502
pau	156.25
pau	124.5
pau	81.25
l	56.25
ao	81.25
r	62.5
d	43.75
f	156.25
ih	50
t	87.5
s	118.75
hh	18.75
y	81.25
uw	187.5
ih	56.25
z	100
dh	56.25
ax	25
k	156.25
iy	175
t	87.5
ax	43.7499
dh	56.2501
ax	43.75
hh	74.9999
ow	31.25
l	131.25
s	131.25
ih	37.5002
ch	131.25
uw	99.9999
ey	125
sh	125
ax	50.0002
n	156.25
pau	181.25
pau	187
ao	156.25
l	118.75
aa	93.75
p	87.5
er	125
ey	106.25
sh	118.75
ax	50
n	62.5
z	68.75
hh	62.5
ae	31.25
v	37.5
b	50
ih	31.25
n	62.5
k	118.75
ae	37.5001
r	125
iy	37.5
d	49.9999
aa	162.5
n	81.25
f	81.25
r	25.0001
ah	18.7499
m	68.7499
m	37.5002
ah	81.2499
n	37.4999
t	100
r	87.4998
iy	18.75
ao	168.75
l	62.5
ae	62.5
n	31.25
d	31.25
t	68.7502
er	87.4998
aa	118.75
n	56.2499
t	87.5001
ow	156.25
pau	218.75
pau	93.25
g	137.5
r	37.5
eh	93.75
g	75
s	100
ax	43.75
n	81.25
hh	100
eh	18.75
l	112.5
d	68.75
ax	18.75
l	112.5
ay	118.75
t	50
ax	50
d	68.7499
m	68.7501
ae	162.5
ch	175
ax	37.5001
n	62.5
t	81.25
ih	25
l	100
ih	24.9999
t	18.7502
b	99.9999
er	106.25
n	31.25
t	18.75
hh	81.2499
ih	31.25
z	100
f	49.9999
ih	50
ng	75
g	31.25
er	43.7501
t	106.25
ih	81.2502
p	93.75
s	81.2499
pau	24.9999
pau	105.75
pau	75
g	50
r	37.5
eh	87.5
g	75
s	106.25
ax	50
n	81.25
hh	87.5
ae	43.75
d	87.5
s	100
iy	75
t	50
ax	56.25
d	43.75
hh	37.5
ih	25
m	62.5
s	106.25
eh	50.0001
l	81.25
f	93.75
ah	106.25
n	74.9999
d	31.25
er	56.2501
dh	68.7499
ax	25.0001
l	150
ae	137.5
m	50
p	62.5
ae	75
n	50
d	50.0002
w	37.4999
aa	25.0001
z	18.7499
sh	143.75
aa	62.5
r	31.25
p	75
ax	31.25
n	50
ih	37.4999
ng	81.2502
ax	31.25
p	99.9999
eh	68.7499
n	75
s	112.5
ax	25.0001
l	131.25
pau	200
pau	37
hh	75
iy	25
k	150
aa	162.5
t	37.5
hh	56.25
ih	25
m	62.5
s	125
eh	50
l	93.75
f	125
w	43.7499
ih	37.5001
dh	68.75
ax	37.5
jh	137.5
er	162.5
k	200
pau	181.25
pau	162
hh	112.5
aw	100
d	50
ah	31.25
z	100
y	18.75
ao	37.5
r	18.75
w	106.25
ey	118.75
jh	75
er	74.9999
l	137.5
uh	37.5
k	93.75
n	62.5
aw	293.75
pau	225
pau	143.25
hh	75
iy	50
k	81.25
ax	31.25
n	81.25
f	100
eh	137.5
s	118.75
t	75
dh	31.25
ae	50
t	43.75
dh	49.9999
ax	37.5001
s	106.25
k	74.9999
eh	112.5
